lon,lat,x,y,z,vp,vs,vp_vs_ratio
-85.799,10.817,120.000,180.000,16.000,6.460,0.000,0.0000
-85.799,10.817,120.000,180.000,20.000,6.720,0.000,0.0000
-85.799,10.817,120.000,180.000,25.000,7.010,0.000,0.0000
-85.799,10.817,120.000,180.000,30.000,7.390,0.000,0.0000
-85.799,10.817,120.000,180.000,35.000,7.550,0.000,0.0000
-85.799,10.817,120.000,180.000,40.000,8.140,0.000,0.0000
-85.799,10.817,120.000,180.000,50.000,8.140,0.000,0.0000
-85.799,10.817,120.000,180.000,65.000,8.260,0.000,0.0000
-85.799,10.817,120.000,180.000,90.000,8.260,0.000,0.0000
-85.799,10.817,120.000,180.000,700.000,10.300,0.000,0.0000
-85.799,10.997,120.000,200.000,-10.000,3.000,0.000,0.0000
-85.799,10.997,120.000,200.000,0.000,5.350,0.000,0.0000
-85.799,10.997,120.000,200.000,5.000,6.120,0.000,0.0000
-85.799,10.997,120.000,200.000,9.000,6.120,0.000,0.0000
-85.799,10.997,120.000,200.000,13.000,6.280,0.000,0.0000
-85.799,10.997,120.000,200.000,16.000,6.460,0.000,0.0000
-85.799,10.997,120.000,200.000,20.000,6.720,0.000,0.0000
-85.799,10.997,120.000,200.000,25.000,7.010,0.000,0.0000
-85.799,10.997,120.000,200.000,30.000,7.390,0.000,0.0000
-85.799,10.997,120.000,200.000,35.000,7.550,0.000,0.0000
-85.799,10.997,120.000,200.000,40.000,8.140,0.000,0.0000
-85.799,10.997,120.000,200.000,50.000,8.140,0.000,0.0000
-85.799,10.997,120.000,200.000,65.000,8.260,0.000,0.0000
-85.799,10.997,120.000,200.000,90.000,8.260,0.000,0.0000
-85.799,10.997,120.000,200.000,700.000,10.300,0.000,0.0000
-85.800,11.177,120.000,220.000,-10.000,3.000,0.000,0.0000
-85.800,11.177,120.000,220.000,0.000,5.350,0.000,0.0000
-85.800,11.177,120.000,220.000,5.000,6.120,0.000,0.0000
-85.800,11.177,120.000,220.000,9.000,6.120,0.000,0.0000
-85.800,11.177,120.000,220.000,13.000,6.280,0.000,0.0000
-85.800,11.177,120.000,220.000,16.000,6.460,0.000,0.0000
-85.800,11.177,120.000,220.000,20.000,6.720,0.000,0.0000
-85.800,11.177,120.000,220.000,25.000,7.010,0.000,0.0000
-85.800,11.177,120.000,220.000,30.000,7.390,0.000,0.0000
-85.800,11.177,120.000,220.000,35.000,7.550,0.000,0.0000
-85.800,11.177,120.000,220.000,40.000,8.140,0.000,0.0000
-85.800,11.177,120.000,220.000,50.000,8.140,0.000,0.0000
-85.800,11.177,120.000,220.000,65.000,8.260,0.000,0.0000
-85.800,11.177,120.000,220.000,90.000,8.260,0.000,0.0000
-85.800,11.177,120.000,220.000,700.000,10.300,0.000,0.0000
-85.804,12.346,120.000,350.000,-10.000,3.000,0.000,0.0000
-85.804,12.346,120.000,350.000,0.000,5.350,0.000,0.0000
-85.804,12.346,120.000,350.000,5.000,6.120,0.000,0.0000
-85.804,12.346,120.000,350.000,9.000,6.120,0.000,0.0000
-85.804,12.346,120.000,350.000,13.000,6.280,0.000,0.0000
-85.804,12.346,120.000,350.000,16.000,6.460,0.000,0.0000
-85.804,12.346,120.000,350.000,20.000,6.720,0.000,0.0000
-85.804,12.346,120.000,350.000,25.000,7.010,0.000,0.0000
-85.804,12.346,120.000,350.000,30.000,7.390,0.000,0.0000
-85.804,12.346,120.000,350.000,35.000,7.550,0.000,0.0000
-85.804,12.346,120.000,350.000,40.000,8.140,0.000,0.0000
-85.804,12.346,120.000,350.000,50.000,8.140,0.000,0.0000
-85.804,12.346,120.000,350.000,65.000,8.260,0.000,0.0000
-85.804,12.346,120.000,350.000,90.000,8.260,0.000,0.0000
-85.804,12.346,120.000,350.000,700.000,10.300,0.000,0.0000
-85.972,8.299,140.000,-100.000,-10.000,3.000,0.000,0.0000
-85.972,8.299,140.000,-100.000,0.000,5.350,0.000,0.0000
-85.972,8.299,140.000,-100.000,5.000,6.120,0.000,0.0000
-85.972,8.299,140.000,-100.000,9.000,6.120,0.000,0.0000
-85.972,8.299,140.000,-100.000,13.000,6.280,0.000,0.0000
-85.972,8.299,140.000,-100.000,16.000,6.460,0.000,0.0000
-85.972,8.299,140.000,-100.000,20.000,6.720,0.000,0.0000
-85.972,8.299,140.000,-100.000,25.000,7.010,0.000,0.0000
-85.972,8.299,140.000,-100.000,30.000,7.390,0.000,0.0000
-85.972,8.299,140.000,-100.000,35.000,7.550,0.000,0.0000
-85.972,8.299,140.000,-100.000,40.000,8.140,0.000,0.0000
-85.972,8.299,140.000,-100.000,50.000,8.140,0.000,0.0000
-85.972,8.299,140.000,-100.000,65.000,8.260,0.000,0.0000
-85.972,8.299,140.000,-100.000,90.000,8.260,0.000,0.0000
-85.972,8.299,140.000,-100.000,700.000,10.300,0.000,0.0000
-85.975,9.198,140.000,0.000,-10.000,3.000,0.000,0.0000
-85.975,9.198,140.000,0.000,0.000,5.350,0.000,0.0000
-85.975,9.198,140.000,0.000,5.000,6.120,0.000,0.0000
-85.975,9.198,140.000,0.000,9.000,6.120,0.000,0.0000
-85.975,9.198,140.000,0.000,13.000,6.280,0.000,0.0000
-85.975,9.198,140.000,0.000,16.000,6.460,0.000,0.0000
-85.975,9.198,140.000,0.000,20.000,6.720,0.000,0.0000
-85.975,9.198,140.000,0.000,25.000,7.010,0.000,0.0000
-85.975,9.198,140.000,0.000,30.000,7.390,0.000,0.0000
-85.975,9.198,140.000,0.000,35.000,7.550,0.000,0.0000
-85.975,9.198,140.000,0.000,40.000,8.140,0.000,0.0000
-85.975,9.198,140.000,0.000,50.000,8.140,0.000,0.0000
-85.975,9.198,140.000,0.000,65.000,8.260,0.000,0.0000
-85.975,9.198,140.000,0.000,90.000,8.260,0.000,0.0000
-85.975,9.198,140.000,0.000,700.000,10.300,0.000,0.0000
-85.976,9.378,140.000,20.000,-10.000,3.000,0.000,0.0000
-85.976,9.378,140.000,20.000,0.000,5.350,0.000,0.0000
-85.976,9.378,140.000,20.000,5.000,6.120,0.000,0.0000
-85.976,9.378,140.000,20.000,9.000,6.120,0.000,0.0000
-85.976,9.378,140.000,20.000,13.000,6.280,0.000,0.0000
-85.976,9.378,140.000,20.000,16.000,6.460,0.000,0.0000
-85.976,9.378,140.000,20.000,20.000,6.720,0.000,0.0000
-85.976,9.378,140.000,20.000,25.000,7.010,0.000,0.0000
-85.976,9.378,140.000,20.000,30.000,7.390,0.000,0.0000
-85.976,9.378,140.000,20.000,35.000,7.550,0.000,0.0000
-85.976,9.378,140.000,20.000,40.000,8.140,0.000,0.0000
-85.976,9.378,140.000,20.000,50.000,8.140,0.000,0.0000
-85.976,9.378,140.000,20.000,65.000,8.260,0.000,0.0000
-85.976,9.378,140.000,20.000,90.000,8.260,0.000,0.0000
-85.976,9.378,140.000,20.000,700.000,10.300,0.000,0.0000
-85.977,9.557,140.000,40.000,-10.000,3.000,0.000,0.0000
-85.977,9.557,140.000,40.000,0.000,5.350,0.000,0.0000
-85.977,9.557,140.000,40.000,5.000,6.120,0.000,0.0000
-85.977,9.557,140.000,40.000,9.000,6.120,0.000,0.0000
-85.977,9.557,140.000,40.000,13.000,6.280,0.000,0.0000
-85.977,9.557,140.000,40.000,16.000,6.460,0.000,0.0000
-85.977,9.557,140.000,40.000,20.000,6.720,0.000,0.0000
-85.977,9.557,140.000,40.000,25.000,7.010,0.000,0.0000
-85.977,9.557,140.000,40.000,30.000,7.390,0.000,0.0000
-85.977,9.557,140.000,40.000,35.000,7.550,0.000,0.0000
-85.977,9.557,140.000,40.000,40.000,8.140,0.000,0.0000
-85.977,9.557,140.000,40.000,50.000,8.140,0.000,0.0000
-85.977,9.557,140.000,40.000,65.000,8.260,0.000,0.0000
-85.977,9.557,140.000,40.000,90.000,8.260,0.000,0.0000
-85.977,9.557,140.000,40.000,700.000,10.300,0.000,0.0000
-85.977,9.737,140.000,60.000,-10.000,3.000,0.000,0.0000
-85.977,9.737,140.000,60.000,0.000,5.350,0.000,0.0000
-85.977,9.737,140.000,60.000,5.000,6.120,0.000,0.0000
-85.977,9.737,140.000,60.000,9.000,6.120,0.000,0.0000
-85.977,9.737,140.000,60.000,13.000,6.280,0.000,0.0000
-85.977,9.737,140.000,60.000,16.000,6.460,0.000,0.0000
-85.977,9.737,140.000,60.000,20.000,6.720,0.000,0.0000
-85.977,9.737,140.000,60.000,25.000,7.010,0.000,0.0000
-85.977,9.737,140.000,60.000,30.000,7.390,0.000,0.0000
-85.977,9.737,140.000,60.000,35.000,7.550,0.000,0.0000
-85.977,9.737,140.000,60.000,40.000,8.140,0.000,0.0000
-85.977,9.737,140.000,60.000,50.000,8.140,0.000,0.0000
-85.977,9.737,140.000,60.000,65.000,8.260,0.000,0.0000
-85.977,9.737,140.000,60.000,90.000,8.260,0.000,0.0000
-85.977,9.737,140.000,60.000,700.000,10.300,0.000,0.0000
-85.978,9.917,140.000,80.000,-10.000,3.000,0.000,0.0000
-85.978,9.917,140.000,80.000,0.000,5.350,0.000,0.0000
-85.978,9.917,140.000,80.000,5.000,6.120,0.000,0.0000
-85.978,9.917,140.000,80.000,9.000,6.120,0.000,0.0000
-85.978,9.917,140.000,80.000,13.000,6.280,0.000,0.0000
-85.978,9.917,140.000,80.000,16.000,6.460,0.000,0.0000
-85.978,9.917,140.000,80.000,20.000,6.720,0.000,0.0000
-85.978,9.917,140.000,80.000,25.000,7.010,0.000,0.0000
-85.978,9.917,140.000,80.000,30.000,7.390,0.000,0.0000
-85.978,9.917,140.000,80.000,35.000,7.550,0.000,0.0000
-85.978,9.917,140.000,80.000,40.000,8.140,0.000,0.0000
-85.978,9.917,140.000,80.000,50.000,8.140,0.000,0.0000
-85.978,9.917,140.000,80.000,65.000,8.260,0.000,0.0000
-85.978,9.917,140.000,80.000,90.000,8.260,0.000,0.0000
-85.978,9.917,140.000,80.000,700.000,10.300,0.000,0.0000
-85.979,10.097,140.000,100.000,-10.000,3.000,0.000,0.0000
-85.979,10.097,140.000,100.000,0.000,5.350,0.000,0.0000
-85.979,10.097,140.000,100.000,5.000,6.120,0.000,0.0000
-85.979,10.097,140.000,100.000,9.000,6.120,0.000,0.0000
-85.979,10.097,140.000,100.000,13.000,6.280,0.000,0.0000
-85.979,10.097,140.000,100.000,16.000,6.460,0.000,0.0000
-85.979,10.097,140.000,100.000,20.000,6.720,0.000,0.0000
-85.979,10.097,140.000,100.000,25.000,7.010,0.000,0.0000
-85.979,10.097,140.000,100.000,30.000,7.390,0.000,0.0000
-85.979,10.097,140.000,100.000,35.000,7.550,0.000,0.0000
-85.979,10.097,140.000,100.000,40.000,8.140,0.000,0.0000
-85.979,10.097,140.000,100.000,50.000,8.140,0.000,0.0000
-85.979,10.097,140.000,100.000,65.000,8.260,0.000,0.0000
-85.979,10.097,140.000,100.000,90.000,8.260,0.000,0.0000
-85.979,10.097,140.000,100.000,700.000,10.300,0.000,0.0000
-85.980,10.277,140.000,120.000,-10.000,3.000,0.000,0.0000
-85.980,10.277,140.000,120.000,0.000,5.350,0.000,0.0000
-85.980,10.277,140.000,120.000,5.000,6.120,0.000,0.0000
-85.980,10.277,140.000,120.000,9.000,6.120,0.000,0.0000
-85.980,10.277,140.000,120.000,13.000,6.280,0.000,0.0000
-85.980,10.277,140.000,120.000,16.000,6.460,0.000,0.0000
-85.980,10.277,140.000,120.000,20.000,6.720,0.000,0.0000
-85.980,10.277,140.000,120.000,25.000,7.010,0.000,0.0000
-85.980,10.277,140.000,120.000,30.000,7.390,0.000,0.0000
-85.980,10.277,140.000,120.000,35.000,7.550,0.000,0.0000
-85.980,10.277,140.000,120.000,40.000,8.140,0.000,0.0000
-85.980,10.277,140.000,120.000,50.000,8.140,0.000,0.0000
-85.980,10.277,140.000,120.000,65.000,8.260,0.000,0.0000
-85.980,10.277,140.000,120.000,90.000,8.260,0.000,0.0000
-85.980,10.277,140.000,120.000,700.000,10.300,0.000,0.0000
-85.980,10.457,140.000,140.000,-10.000,3.000,0.000,0.0000
-85.980,10.457,140.000,140.000,0.000,5.350,0.000,0.0000
-85.980,10.457,140.000,140.000,5.000,6.120,0.000,0.0000
-85.980,10.457,140.000,140.000,9.000,6.120,0.000,0.0000
-85.980,10.457,140.000,140.000,13.000,6.280,0.000,0.0000
-85.980,10.457,140.000,140.000,16.000,6.460,0.000,0.0000
-85.980,10.457,140.000,140.000,20.000,6.720,0.000,0.0000
-85.980,10.457,140.000,140.000,25.000,7.010,0.000,0.0000
-85.980,10.457,140.000,140.000,30.000,7.390,0.000,0.0000
-85.980,10.457,140.000,140.000,35.000,7.550,0.000,0.0000
-85.980,10.457,140.000,140.000,40.000,8.140,0.000,0.0000
-85.980,10.457,140.000,140.000,50.000,8.140,0.000,0.0000
-85.980,10.457,140.000,140.000,65.000,8.260,0.000,0.0000
-85.980,10.457,140.000,140.000,90.000,8.260,0.000,0.0000
-85.980,10.457,140.000,140.000,700.000,10.300,0.000,0.0000
-85.981,10.637,140.000,160.000,-10.000,3.000,0.000,0.0000
-85.981,10.637,140.000,160.000,0.000,5.350,0.000,0.0000
-85.981,10.637,140.000,160.000,5.000,6.120,0.000,0.0000
-85.981,10.637,140.000,160.000,9.000,6.120,0.000,0.0000
-85.981,10.637,140.000,160.000,13.000,6.280,0.000,0.0000
-85.981,10.637,140.000,160.000,16.000,6.460,0.000,0.0000
-85.981,10.637,140.000,160.000,20.000,6.720,0.000,0.0000
-85.981,10.637,140.000,160.000,25.000,7.010,0.000,0.0000
-85.981,10.637,140.000,160.000,30.000,7.390,0.000,0.0000
-85.981,10.637,140.000,160.000,35.000,7.550,0.000,0.0000
-85.981,10.637,140.000,160.000,40.000,8.140,0.000,0.0000
-85.981,10.637,140.000,160.000,50.000,8.140,0.000,0.0000
-85.981,10.637,140.000,160.000,65.000,8.260,0.000,0.0000
-85.981,10.637,140.000,160.000,90.000,8.260,0.000,0.0000
-85.981,10.637,140.000,160.000,700.000,10.300,0.000,0.0000
-85.982,10.816,140.000,180.000,-10.000,3.000,0.000,0.0000
-85.982,10.816,140.000,180.000,0.000,5.350,0.000,0.0000
-85.982,10.816,140.000,180.000,5.000,6.120,0.000,0.0000
-85.982,10.816,140.000,180.000,9.000,6.120,0.000,0.0000
-85.982,10.816,140.000,180.000,13.000,6.280,0.000,0.0000
-85.982,10.816,140.000,180.000,16.000,6.460,0.000,0.0000
-85.982,10.816,140.000,180.000,20.000,6.720,0.000,0.0000
-85.982,10.816,140.000,180.000,25.000,7.010,0.000,0.0000
-85.982,10.816,140.000,180.000,30.000,7.390,0.000,0.0000
-85.982,10.816,140.000,180.000,35.000,7.550,0.000,0.0000
-85.982,10.816,140.000,180.000,40.000,8.140,0.000,0.0000
-85.982,10.816,140.000,180.000,50.000,8.140,0.000,0.0000
-85.982,10.816,140.000,180.000,65.000,8.260,0.000,0.0000
-85.982,10.816,140.000,180.000,90.000,8.260,0.000,0.0000
-85.982,10.816,140.000,180.000,700.000,10.300,0.000,0.0000
-85.982,10.996,140.000,200.000,-10.000,3.000,0.000,0.0000
-85.982,10.996,140.000,200.000,0.000,5.350,0.000,0.0000
-85.982,10.996,140.000,200.000,5.000,6.120,0.000,0.0000
-85.982,10.996,140.000,200.000,9.000,6.120,0.000,0.0000
-85.982,10.996,140.000,200.000,13.000,6.280,0.000,0.0000
-85.982,10.996,140.000,200.000,16.000,6.460,0.000,0.0000
-85.982,10.996,140.000,200.000,20.000,6.720,0.000,0.0000
-85.982,10.996,140.000,200.000,25.000,7.010,0.000,0.0000
-85.982,10.996,140.000,200.000,30.000,7.390,0.000,0.0000
-85.982,10.996,140.000,200.000,35.000,7.550,0.000,0.0000
-85.982,10.996,140.000,200.000,40.000,8.140,0.000,0.0000
-85.982,10.996,140.000,200.000,50.000,8.140,0.000,0.0000
-85.982,10.996,140.000,200.000,65.000,8.260,0.000,0.0000
-85.982,10.996,140.000,200.000,90.000,8.260,0.000,0.0000
-85.982,10.996,140.000,200.000,700.000,10.300,0.000,0.0000
-85.983,11.176,140.000,220.000,-10.000,3.000,0.000,0.0000
-85.983,11.176,140.000,220.000,0.000,5.350,0.000,0.0000
-85.983,11.176,140.000,220.000,5.000,6.120,0.000,0.0000
-85.983,11.176,140.000,220.000,9.000,6.120,0.000,0.0000
-85.983,11.176,140.000,220.000,13.000,6.280,0.000,0.0000
-85.983,11.176,140.000,220.000,16.000,6.460,0.000,0.0000
-85.983,11.176,140.000,220.000,20.000,6.720,0.000,0.0000
-85.983,11.176,140.000,220.000,25.000,7.010,0.000,0.0000
-85.983,11.176,140.000,220.000,30.000,7.390,0.000,0.0000
-85.983,11.176,140.000,220.000,35.000,7.550,0.000,0.0000
-85.983,11.176,140.000,220.000,40.000,8.140,0.000,0.0000
-85.983,11.176,140.000,220.000,50.000,8.140,0.000,0.0000
-85.983,11.176,140.000,220.000,65.000,8.260,0.000,0.0000
-85.983,11.176,140.000,220.000,90.000,8.260,0.000,0.0000
-85.983,11.176,140.000,220.000,700.000,10.300,0.000,0.0000
-85.988,12.345,140.000,350.000,-10.000,3.000,0.000,0.0000
-85.988,12.345,140.000,350.000,0.000,5.350,0.000,0.0000
-85.988,12.345,140.000,350.000,5.000,6.120,0.000,0.0000
-85.988,12.345,140.000,350.000,9.000,6.120,0.000,0.0000
-85.988,12.345,140.000,350.000,13.000,6.280,0.000,0.0000
-85.988,12.345,140.000,350.000,16.000,6.460,0.000,0.0000
-85.988,12.345,140.000,350.000,20.000,6.720,0.000,0.0000
-85.988,12.345,140.000,350.000,25.000,7.010,0.000,0.0000
-85.988,12.345,140.000,350.000,30.000,7.390,0.000,0.0000
-85.988,12.345,140.000,350.000,35.000,7.550,0.000,0.0000
-85.988,12.345,140.000,350.000,40.000,8.140,0.000,0.0000
-85.988,12.345,140.000,350.000,50.000,8.140,0.000,0.0000
-85.988,12.345,140.000,350.000,65.000,8.260,0.000,0.0000
-85.988,12.345,140.000,350.000,90.000,8.260,0.000,0.0000
-85.988,12.345,140.000,350.000,700.000,10.300,0.000,0.0000
-86.154,8.298,160.000,-100.000,-10.000,3.000,0.000,0.0000
-86.154,8.298,160.000,-100.000,0.000,5.350,0.000,0.0000
-86.154,8.298,160.000,-100.000,5.000,6.120,0.000,0.0000
-86.154,8.298,160.000,-100.000,9.000,6.120,0.000,0.0000
-86.154,8.298,160.000,-100.000,13.000,6.280,0.000,0.0000
-86.154,8.298,160.000,-100.000,16.000,6.460,0.000,0.0000
-86.154,8.298,160.000,-100.000,20.000,6.720,0.000,0.0000
-86.154,8.298,160.000,-100.000,25.000,7.010,0.000,0.0000
-86.154,8.298,160.000,-100.000,30.000,7.390,0.000,0.0000
-86.154,8.298,160.000,-100.000,35.000,7.550,0.000,0.0000
-86.154,8.298,160.000,-100.000,40.000,8.140,0.000,0.0000
-86.154,8.298,160.000,-100.000,50.000,8.140,0.000,0.0000
-86.154,8.298,160.000,-100.000,65.000,8.260,0.000,0.0000
-86.154,8.298,160.000,-100.000,90.000,8.260,0.000,0.0000
-86.154,8.298,160.000,-100.000,700.000,10.300,0.000,0.0000
-86.158,9.197,160.000,0.000,-10.000,3.000,0.000,0.0000
-86.158,9.197,160.000,0.000,0.000,5.350,0.000,0.0000
-86.158,9.197,160.000,0.000,5.000,6.120,0.000,0.0000
-86.158,9.197,160.000,0.000,9.000,6.120,0.000,0.0000
-86.158,9.197,160.000,0.000,13.000,6.280,0.000,0.0000
-86.158,9.197,160.000,0.000,16.000,6.460,0.000,0.0000
-86.158,9.197,160.000,0.000,20.000,6.720,0.000,0.0000
-86.158,9.197,160.000,0.000,25.000,7.010,0.000,0.0000
-86.158,9.197,160.000,0.000,30.000,7.390,0.000,0.0000
-86.158,9.197,160.000,0.000,35.000,7.550,0.000,0.0000
-86.158,9.197,160.000,0.000,40.000,8.140,0.000,0.0000
-86.158,9.197,160.000,0.000,50.000,8.140,0.000,0.0000
-86.158,9.197,160.000,0.000,65.000,8.260,0.000,0.0000
-86.158,9.197,160.000,0.000,90.000,8.260,0.000,0.0000
-86.158,9.197,160.000,0.000,700.000,10.300,0.000,0.0000
-86.158,9.377,160.000,20.000,-10.000,3.000,0.000,0.0000
-86.158,9.377,160.000,20.000,0.000,5.350,0.000,0.0000
-86.158,9.377,160.000,20.000,5.000,6.120,0.000,0.0000
-86.158,9.377,160.000,20.000,9.000,6.120,0.000,0.0000
-86.158,9.377,160.000,20.000,13.000,6.280,0.000,0.0000
-86.158,9.377,160.000,20.000,16.000,6.460,0.000,0.0000
-86.158,9.377,160.000,20.000,20.000,6.720,0.000,0.0000
-86.158,9.377,160.000,20.000,25.000,7.010,0.000,0.0000
-86.158,9.377,160.000,20.000,30.000,7.390,0.000,0.0000
-86.158,9.377,160.000,20.000,35.000,7.550,0.000,0.0000
-86.158,9.377,160.000,20.000,40.000,8.140,0.000,0.0000
-86.158,9.377,160.000,20.000,50.000,8.140,0.000,0.0000
-86.158,9.377,160.000,20.000,65.000,8.260,0.000,0.0000
-86.158,9.377,160.000,20.000,90.000,8.260,0.000,0.0000
-86.158,9.377,160.000,20.000,700.000,10.300,0.000,0.0000
-86.159,9.557,160.000,40.000,-10.000,3.000,0.000,0.0000
-86.159,9.557,160.000,40.000,0.000,5.350,0.000,0.0000
-86.159,9.557,160.000,40.000,5.000,6.120,0.000,0.0000
-86.159,9.557,160.000,40.000,9.000,6.120,0.000,0.0000
-86.159,9.557,160.000,40.000,13.000,6.280,0.000,0.0000
-86.159,9.557,160.000,40.000,16.000,6.460,0.000,0.0000
-86.159,9.557,160.000,40.000,20.000,6.720,0.000,0.0000
-86.159,9.557,160.000,40.000,25.000,7.010,0.000,0.0000
-86.159,9.557,160.000,40.000,30.000,7.390,0.000,0.0000
-86.159,9.557,160.000,40.000,35.000,7.550,0.000,0.0000
-86.159,9.557,160.000,40.000,40.000,8.140,0.000,0.0000
-86.159,9.557,160.000,40.000,50.000,8.140,0.000,0.0000
-86.159,9.557,160.000,40.000,65.000,8.260,0.000,0.0000
-86.159,9.557,160.000,40.000,90.000,8.260,0.000,0.0000
-86.159,9.557,160.000,40.000,700.000,10.300,0.000,0.0000
-86.160,9.737,160.000,60.000,-10.000,3.000,0.000,0.0000
-86.160,9.737,160.000,60.000,0.000,5.350,0.000,0.0000
-86.160,9.737,160.000,60.000,5.000,6.120,0.000,0.0000
-86.160,9.737,160.000,60.000,9.000,6.120,0.000,0.0000
-86.160,9.737,160.000,60.000,13.000,6.280,0.000,0.0000
-86.160,9.737,160.000,60.000,16.000,6.460,0.000,0.0000
-86.160,9.737,160.000,60.000,20.000,6.720,0.000,0.0000
-86.160,9.737,160.000,60.000,25.000,7.010,0.000,0.0000
-86.160,9.737,160.000,60.000,30.000,7.390,0.000,0.0000
-86.160,9.737,160.000,60.000,35.000,7.550,0.000,0.0000
-86.160,9.737,160.000,60.000,40.000,8.140,0.000,0.0000
-86.160,9.737,160.000,60.000,50.000,8.140,0.000,0.0000
-86.160,9.737,160.000,60.000,65.000,8.260,0.000,0.0000
-86.160,9.737,160.000,60.000,90.000,8.260,0.000,0.0000
-86.160,9.737,160.000,60.000,700.000,10.300,0.000,0.0000
-86.161,9.916,160.000,80.000,-10.000,3.000,0.000,0.0000
-86.161,9.916,160.000,80.000,0.000,5.350,0.000,0.0000
-86.161,9.916,160.000,80.000,5.000,6.120,0.000,0.0000
-86.161,9.916,160.000,80.000,9.000,6.120,0.000,0.0000
-86.161,9.916,160.000,80.000,13.000,6.280,0.000,0.0000
-86.161,9.916,160.000,80.000,16.000,6.460,0.000,0.0000
-86.161,9.916,160.000,80.000,20.000,6.720,0.000,0.0000
-86.161,9.916,160.000,80.000,25.000,7.010,0.000,0.0000
-86.161,9.916,160.000,80.000,30.000,7.390,0.000,0.0000
-86.161,9.916,160.000,80.000,35.000,7.550,0.000,0.0000
-86.161,9.916,160.000,80.000,40.000,8.140,0.000,0.0000
-86.161,9.916,160.000,80.000,50.000,8.140,0.000,0.0000
-86.161,9.916,160.000,80.000,65.000,8.260,0.000,0.0000
-86.161,9.916,160.000,80.000,90.000,8.260,0.000,0.0000
-86.161,9.916,160.000,80.000,700.000,10.300,0.000,0.0000
-86.161,10.096,160.000,100.000,-10.000,3.000,0.000,0.0000
-86.161,10.096,160.000,100.000,0.000,5.350,0.000,0.0000
-86.161,10.096,160.000,100.000,5.000,6.120,0.000,0.0000
-86.161,10.096,160.000,100.000,9.000,6.120,0.000,0.0000
-86.161,10.096,160.000,100.000,13.000,6.280,0.000,0.0000
-86.161,10.096,160.000,100.000,16.000,6.460,0.000,0.0000
-86.161,10.096,160.000,100.000,20.000,6.720,0.000,0.0000
-86.161,10.096,160.000,100.000,25.000,7.010,0.000,0.0000
-86.161,10.096,160.000,100.000,30.000,7.390,0.000,0.0000
-86.161,10.096,160.000,100.000,35.000,7.550,0.000,0.0000
-86.161,10.096,160.000,100.000,40.000,8.140,0.000,0.0000
-86.161,10.096,160.000,100.000,50.000,8.140,0.000,0.0000
-86.161,10.096,160.000,100.000,65.000,8.260,0.000,0.0000
-86.161,10.096,160.000,100.000,90.000,8.260,0.000,0.0000
-86.161,10.096,160.000,100.000,700.000,10.300,0.000,0.0000
-86.162,10.276,160.000,120.000,-10.000,3.000,0.000,0.0000
-86.162,10.276,160.000,120.000,0.000,5.350,0.000,0.0000
-86.162,10.276,160.000,120.000,5.000,6.120,0.000,0.0000
-86.162,10.276,160.000,120.000,9.000,6.120,0.000,0.0000
-86.162,10.276,160.000,120.000,13.000,6.280,0.000,0.0000
-86.162,10.276,160.000,120.000,16.000,6.460,0.000,0.0000
-86.162,10.276,160.000,120.000,20.000,6.720,0.000,0.0000
-86.162,10.276,160.000,120.000,25.000,7.010,0.000,0.0000
-86.162,10.276,160.000,120.000,30.000,7.390,0.000,0.0000
-86.162,10.276,160.000,120.000,35.000,7.550,0.000,0.0000
-86.162,10.276,160.000,120.000,40.000,8.140,0.000,0.0000
-86.162,10.276,160.000,120.000,50.000,8.140,0.000,0.0000
-86.162,10.276,160.000,120.000,65.000,8.260,0.000,0.0000
-86.162,10.276,160.000,120.000,90.000,8.260,0.000,0.0000
-86.162,10.276,160.000,120.000,700.000,10.300,0.000,0.0000
-86.163,10.456,160.000,140.000,-10.000,3.000,0.000,0.0000
-86.163,10.456,160.000,140.000,0.000,5.350,0.000,0.0000
-86.163,10.456,160.000,140.000,5.000,6.120,0.000,0.0000
-86.163,10.456,160.000,140.000,9.000,6.120,0.000,0.0000
-86.163,10.456,160.000,140.000,13.000,6.280,0.000,0.0000
-86.163,10.456,160.000,140.000,16.000,6.460,0.000,0.0000
-86.163,10.456,160.000,140.000,20.000,6.720,0.000,0.0000
-86.163,10.456,160.000,140.000,25.000,7.010,0.000,0.0000
-86.163,10.456,160.000,140.000,30.000,7.390,0.000,0.0000
-86.163,10.456,160.000,140.000,35.000,7.550,0.000,0.0000
-86.163,10.456,160.000,140.000,40.000,8.140,0.000,0.0000
-86.163,10.456,160.000,140.000,50.000,8.140,0.000,0.0000
-86.163,10.456,160.000,140.000,65.000,8.260,0.000,0.0000
-86.163,10.456,160.000,140.000,90.000,8.260,0.000,0.0000
-86.163,10.456,160.000,140.000,700.000,10.300,0.000,0.0000
-86.164,10.636,160.000,160.000,-10.000,3.000,0.000,0.0000
-86.164,10.636,160.000,160.000,0.000,5.350,0.000,0.0000
-86.164,10.636,160.000,160.000,5.000,6.120,0.000,0.0000
-86.164,10.636,160.000,160.000,9.000,6.120,0.000,0.0000
-86.164,10.636,160.000,160.000,13.000,6.280,0.000,0.0000
-86.164,10.636,160.000,160.000,16.000,6.460,0.000,0.0000
-86.164,10.636,160.000,160.000,20.000,6.720,0.000,0.0000
-86.164,10.636,160.000,160.000,25.000,7.010,0.000,0.0000
-86.164,10.636,160.000,160.000,30.000,7.390,0.000,0.0000
